loyalty_guest_id,week_ending_date,transaction_date,first_transaction_date,days_from_first_transaction,guest_transaction_count,one_and_done,transaction_hour,time_of_day,day_of_week,message_key,transaction_date_utc,order_discount_amount,menu_item_id,menu_item_name,menu_item_description,plu,product_category_description,department_description,menu_item_status_type_description,flavor_description,flavor_long_name,flavor_short_name,line_item_quantity,line_item_amount,line_item_amount_less_vat,line_item_discount_amount,line_item_description,order_total,order_amount_x,iso_currency_alpha_code,restaurant_id,restaurant_city_name,restaurant_state_name,restaurant_country_name,restaurant_postal_code,restaurant_non_traditional_type_description,rewards_redeemed_amount,restaurant_number,business_date,promotion_id,promotion_name,promotion_description,discount_type_description,coupon_offer_plu,whole_order_dis_fos,whole_order_dis_fosd,line_item_id,is_employee_meal,is_catering_flag,cat,rn,order_amount_y,order_amount_less_vat,order_discount_total,is_pc_3_inch,is_pc_6_inch,is_add_on,is_bottled_beverage,is_cash_card,is_catering,is_chips,is_cookies,is_direct_delivery,is_footlong,is_fountain,is_hot_beverage,is_mdp_add_ons,is_mdp_bottled_drinks,is_mdp_breadsticks_wings,is_mdp_calzone_slice,is_mdp_fountain_drinks,is_mdp_misc,is_mdp_pizza,is_muffin_melt,is_other_beverage,is_other_carrier,is_other_misc,is_pizza,is_returnable_items,is_salad,is_soups
9PYXLKoU,2025-02-16,2025-02-14 20:29:31.0000000,2025-02-14 20:29:31.0000000,0,2,0,20,Dinner,4,877,2025-02-14 20:29:31.0000000,7.57999992370605,23,Other Carrier Item 23,other carrier description,100023,other carrier,Food,Active,Lemonade,Lemonade,Lemonade,1,10.6400003433228,9.85000038146973,0,Other Carrier Item 23,54.5900001525879,50.5499992370605,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-02-14,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,7.57999992370605,0,1,0,0,other carrier,1,50.5499992370605,46.7999992370605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
WB36Ud9s,2025-03-09,2025-03-04 20:41:58.0000000,2024-11-04 20:05:24.0000000,120,4,0,20,Dinner,1,878,2025-03-04 20:41:58.0000000,0,109,Returnable Items Item 109,returnable items description,100109,returnable items,Food,Active,Diet Coke,Diet Coke,DietCoke,1,4.19999980926514,3.89000010490417,0,Returnable Items Item 109,27.4699993133545,25.4300003051758,USD,9,Naperville,Illinois,USA,30379,Mall,0,1009,2025-03-04,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,returnable items,1,25.4300003051758,23.5499992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
nHEwEgCU,2024-12-08,2024-12-07 13:55:45.0000000,2024-09-20 11:37:29.0000000,78,3,0,13,Lunch,5,879,2024-12-07 13:55:45.0000000,0,120,Wrap Item 120,wrap description,100120,wrap,Food,Active,Diet Coke,Diet Coke,DietCoke,2,28.6399993896484,26.5200004577637,0,Wrap Item 120,55.9099998474121,51.7700004577637,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2024-12-07,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1,0,0,wrap,1,51.7700004577637,47.939998626709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
nc7d8YzG,2025-07-13,2025-07-07 12:06:35.0000000,2024-12-23 17:55:31.0000000,196,3,0,12,Lunch,0,880,2025-07-07 12:06:35.0000000,0,65,Muffin Melt Item 65,muffin melt description,100065,muffin melt,Food,Active,Gluten-Free,Gluten-Free,GF,1,11.0699996948242,10.25,0,Muffin Melt Item 65,33.2299995422363,30.7700004577637,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-07-07,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,muffin melt,1,30.7700004577637,28.4899997711182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV7JOnmn,2024-09-22,2024-09-19 12:16:19.0000000,2024-09-19 12:16:19.0000000,0,1,1,12,Lunch,3,881,2024-09-19 12:16:19.0000000,0.349999994039536,37,Catering Item 37,catering description,100037,catering,Food,Active,Baked Lays,Baked Lays,BakedLays,1,3.46000003814697,3.20000004768372,0.349999994039536,Catering Item 37,36.7999992370605,34.0699996948242,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2024-09-19,7,Catering 10% off,Catering discount,Percent Discount,10007,0.349999994039536,0.349999994039536,1,0,0,catering,1,34.0699996948242,31.5400009155273,0.349999994039536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
meLS1Opg,2025-07-27,2025-07-22 16:45:30.0000000,2024-09-13 15:08:02.0000000,312,3,0,16,Afternoon,1,882,2025-07-22 16:45:30.0000000,0,116,Muffin Melt Item 116,muffin melt description,100116,muffin melt,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,14.6099996566772,13.5299997329712,0,Muffin Melt Item 116,28.3299999237061,26.2299995422363,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2025-07-22,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,muffin melt,1,26.2299995422363,24.2900009155273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
RLSGjwbE,2024-09-22,2024-09-21 17:14:49.0000000,2024-09-21 17:14:49.0000000,0,1,1,17,Afternoon,5,883,2024-09-21 17:14:49.0000000,0,1,"Turkey Breast 6""",Classic Turkey on bread,100001,6 inch,Food,Active,Italian Bread,Italian Bread,Italian,2,29.2800006866455,27.1100006103516,0,"Turkey Breast 6""",53.0200004577637,49.0900001525879,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2024-09-21,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,6 inch,1,49.0900001525879,45.4599990844727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
hrXI0xI0,2025-08-24,2025-08-23 15:46:00.0000000,2025-04-05 20:02:04.0000000,140,2,0,15,Afternoon,5,884,2025-08-23 15:46:00.0000000,0,119,Mdp Breadsticks/Wings Item 119,mdp breadsticks/wings description,100119,mdp breadsticks/wings,Food,Active,Sprite,Sprite,Sprite,2,16.8999996185303,15.6499996185303,0,Mdp Breadsticks/Wings Item 119,49.3600006103516,45.7099990844727,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-08-23,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp breadsticks/wings,1,45.7099990844727,42.3199996948242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
dE2zBRgF,2024-12-15,2024-12-14 15:49:52.0000000,2024-12-14 15:49:52.0000000,0,1,1,15,Afternoon,5,885,2024-12-14 15:49:52.0000000,0,41,Other Carrier Item 41,other carrier description,100041,other carrier,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,7.55000019073486,6.98999977111816,0,Other Carrier Item 41,33.7799987792969,31.2800006866455,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2024-12-14,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,1,0,0,other carrier,1,31.2800006866455,28.9599990844727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1DTjBlUH,2025-03-02,2025-02-27 17:28:21.0000000,2025-02-27 17:28:21.0000000,0,1,1,17,Afternoon,3,886,2025-02-27 17:28:21.0000000,0,117,Salad Item 117,salad description,100117,salad,Food,Active,Multigrain,Multigrain,Multi,1,4.03000020980835,3.73000001907349,0,Salad Item 117,19.75,18.2900009155273,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2025-02-27,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,salad,1,18.2900009155273,16.9300003051758,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
xhWrKoZB,2025-06-22,2025-06-20 19:25:15.0000000,2024-12-06 17:03:32.0000000,196,5,0,19,Dinner,4,887,2025-06-20 19:25:15.0000000,0,80,Other Carrier Item 80,other carrier description,100080,other carrier,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,3.73000001907349,3.45000004768372,0,Other Carrier Item 80,48.7400016784668,45.1199989318848,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2025-06-20,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,other carrier,1,45.1199989318848,41.7799987792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
oDsqDdg0,2025-01-19,2025-01-15 17:07:47.0000000,2024-09-22 14:50:20.0000000,115,3,0,17,Afternoon,2,888,2025-01-15 17:07:47.0000000,0,104,Muffin Melt Item 104,muffin melt description,100104,muffin melt,Food,Active,Sprite,Sprite,Sprite,1,3.79999995231628,3.51999998092651,0,Muffin Melt Item 104,38.6800003051758,35.8199996948242,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2025-01-15,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,muffin melt,1,35.8199996948242,33.1699981689453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gqi7w4e4,2025-05-18,2025-05-18 13:31:50.0000000,2024-09-15 16:14:55.0000000,245,2,0,13,Lunch,6,889,2025-05-18 13:31:50.0000000,0,6,Rotisserie Chicken Salad,Chicken salad,100006,salad,Food,Active,Multigrain,Multigrain,Multi,1,6.3899998664856,5.92000007629395,0,Rotisserie Chicken Salad,33.8199996948242,31.3199996948242,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-05-18,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,salad,1,31.3199996948242,29.0100002288818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
dKwIrMIk,2025-03-09,2025-03-09 16:34:55.0000000,2025-01-03 17:07:06.0000000,65,2,0,16,Afternoon,6,890,2025-03-09 16:34:55.0000000,9.18000030517578,68,Mdp Calzone/Slice Item 68,mdp calzone/slice description,100068,mdp calzone/slice,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,13.1499996185303,12.1800003051758,2.63000011444092,Mdp Calzone/Slice Item 68,49.5699996948242,45.9000015258789,USD,11,San Diego,California,USA,89131,Airport,0,1011,2025-03-09,4,Employee Meal,Employee meal discount,Percent Discount,10004,9.18000030517578,2.63000011444092,1,0,0,mdp calzone/slice,1,45.9000015258789,42.5099983215332,9.18000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8woPeX9P,2025-02-23,2025-02-22 17:24:02.0000000,2024-11-17 10:47:29.0000000,97,3,0,17,Afternoon,5,891,2025-02-22 17:24:02.0000000,3.70000004768372,56,Mdp Fountain Drinks Item 56,mdp fountain drinks description,100056,mdp fountain drinks,Food,Active,Multigrain,Multigrain,Multi,1,6.03999996185303,5.59000015258789,0,Mdp Fountain Drinks Item 56,26.6499996185303,24.6800003051758,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2025-02-22,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,3.70000004768372,0,1,0,0,mdp fountain drinks,1,24.6800003051758,22.8500003814697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DWKWLCR7,2025-03-02,2025-03-01 19:36:57.0000000,2025-03-01 19:36:57.0000000,0,1,1,19,Dinner,5,892,2025-03-01 19:36:57.0000000,0,30,Mdp Add-Ons Item 30,mdp add-ons description,100030,mdp add-ons,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,3.94000005722046,3.65000009536743,0,Mdp Add-Ons Item 30,39.060001373291,36.1599998474121,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2025-03-01,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp add-ons,1,36.1599998474121,33.4799995422363,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4xHG6r1k,2024-10-20,2024-10-14 19:57:53.0000000,2024-10-14 19:57:53.0000000,0,2,0,19,Dinner,0,893,2024-10-14 19:57:53.0000000,0,80,Other Carrier Item 80,other carrier description,100080,other carrier,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,2,20.8400001525879,19.2999992370605,0,Other Carrier Item 80,42.5499992370605,39.3899993896484,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2024-10-14,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,other carrier,1,39.3899993896484,36.4700012207031,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UAFJWpSE,2024-11-24,2024-11-21 19:51:51.0000000,2024-09-21 20:18:09.0000000,61,3,0,19,Dinner,3,894,2024-11-21 19:51:51.0000000,0,83,Mdp Pizza Item 83,mdp pizza description,100083,mdp pizza,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,1,5.07000017166138,4.69000005722046,0,Mdp Pizza Item 83,32.939998626709,30.5,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2024-11-21,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp pizza,1,30.5,28.2399997711182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
jbcpEN2X,2025-02-16,2025-02-16 15:52:05.0000000,2025-01-03 17:33:10.0000000,44,3,0,15,Afternoon,6,895,2025-02-16 15:52:05.0000000,0,33,Mdp Misc Item 33,mdp misc description,100033,mdp misc,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,2,21.9200000762939,20.2999992370605,0,Mdp Misc Item 33,40.5800018310547,37.5800018310547,USD,1,Rochester,New York,USA,24592,Traditional,0,1001,2025-02-16,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,37.5800018310547,34.7999992370605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
F9UPVFDk,2025-06-29,2025-06-29 19:05:32.0000000,2025-03-19 17:55:28.0000000,102,2,0,19,Dinner,6,896,2025-06-29 19:05:32.0000000,0,82,Add On Item 82,add on description,100082,add on,Food,Active,Diet Coke,Diet Coke,DietCoke,1,11.8299999237061,10.9499998092651,0,Add On Item 82,39.9799995422363,37.0099983215332,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-06-29,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,add on,1,37.0099983215332,34.2599983215332,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyADvkxt,2025-06-29,2025-06-24 11:28:38.0000000,2024-12-26 14:56:35.0000000,180,2,0,11,Lunch,1,897,2025-06-24 11:28:38.0000000,0,48,Hot Beverage Item 48,hot beverage description,100048,hot beverage,Food,Active,Italian Bread,Italian Bread,Italian,2,18.2600002288818,16.9099998474121,0,Hot Beverage Item 48,52.3400001525879,48.4599990844727,USD,11,San Diego,California,USA,89131,Airport,0,1011,2025-06-24,NULL,NULL,NULL,NULL,NULL,0,0,1,0,1,hot beverage,1,48.4599990844727,44.8699989318848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
HxNWFOCW,2025-06-01,2025-06-01 20:22:46.0000000,2025-06-01 20:22:46.0000000,0,1,1,20,Dinner,6,898,2025-06-01 20:22:46.0000000,0,26,Returnable Items Item 26,returnable items description,100026,returnable items,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,5.26000022888184,4.86999988555908,0,Returnable Items Item 26,20.6599998474121,19.1299991607666,USD,7,Baltimore,Maryland,USA,68878,University,4.73000001907349,1007,2025-06-01,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0,returnable items,1,19.1299991607666,17.7199993133545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
EeoyfUZg,2025-07-06,2025-07-06 13:49:26.0000000,2024-12-28 14:21:48.0000000,190,4,0,13,Lunch,6,899,2025-07-06 13:49:26.0000000,0,30,Mdp Add-Ons Item 30,mdp add-ons description,100030,mdp add-ons,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,5.23999977111816,4.84999990463257,0,Mdp Add-Ons Item 30,24.2600002288818,22.4599990844727,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-07-06,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,0,mdp add-ons,1,22.4599990844727,20.7900009155273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EeoyfUZg,2025-02-16,2025-02-11 15:37:27.0000000,2024-12-28 14:21:48.0000000,45,4,0,15,Afternoon,1,900,2025-02-11 15:37:27.0000000,0,26,Returnable Items Item 26,returnable items description,100026,returnable items,Food,Active,M&M Cookie,M&M Cookie,MMCookie,2,11.039999961853,10.2200002670288,0,Returnable Items Item 26,38.4900016784668,35.6399993896484,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-02-11,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,returnable items,1,35.6399993896484,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
oavw1O9Z,2024-10-27,2024-10-26 17:39:33.0000000,2024-10-26 17:39:33.0000000,0,3,0,17,Afternoon,5,901,2024-10-26 17:39:33.0000000,0,30,Mdp Add-Ons Item 30,mdp add-ons description,100030,mdp add-ons,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,12.1199998855591,11.2200002670288,0,Mdp Add-Ons Item 30,52.6300010681152,48.7299995422363,USD,25,Charleston,South Carolina,USA,62581,Airport,0,1025,2024-10-26,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp add-ons,1,48.7299995422363,45.1199989318848,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sTnSTFuE,2025-08-17,2025-08-13 12:13:59.0000000,2025-04-10 12:34:45.0000000,125,2,0,12,Lunch,2,902,2025-08-13 12:13:59.0000000,0,42,Mdp Pizza Item 42,mdp pizza description,100042,mdp pizza,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,4.30999994277954,3.99000000953674,0,Mdp Pizza Item 42,25.2700004577637,23.3999996185303,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2025-08-13,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp pizza,1,23.3999996185303,21.6700000762939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
UAFJWpSE,2024-09-22,2024-09-21 20:18:09.0000000,2024-09-21 20:18:09.0000000,0,3,0,20,Dinner,5,903,2024-09-21 20:18:09.0000000,0,110,Hot Beverage Item 110,hot beverage description,100110,hot beverage,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,2,20.5,18.9799995422363,0,Hot Beverage Item 110,30.1000003814697,27.8700008392334,USD,16,Raleigh,North Carolina,USA,20458,Walmart,3.26999998092651,1016,2024-09-21,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,hot beverage,1,27.8700008392334,25.7999992370605,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lZieTX8D,2024-12-29,2024-12-28 13:45:31.0000000,2024-10-05 18:35:06.0000000,84,5,0,13,Lunch,5,904,2024-12-28 13:45:31.0000000,0,108,Returnable Items Item 108,returnable items description,100108,returnable items,Food,Active,Coke,Coca-Cola,Coke,1,4.48000001907349,4.15000009536743,0,Returnable Items Item 108,15.7399997711182,14.5699996948242,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2024-12-28,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,returnable items,1,14.5699996948242,13.4899997711182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4uG4yAM6,2025-02-02,2025-02-01 11:06:12.0000000,2024-09-12 12:52:38.0000000,142,4,0,11,Lunch,5,905,2025-02-01 11:06:12.0000000,0,93,Mdp Misc Item 93,mdp misc description,100093,mdp misc,Food,Active,Italian Bread,Italian Bread,Italian,1,12.6999998092651,11.7600002288818,0,Mdp Misc Item 93,33.3800010681152,30.8999996185303,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2025-02-01,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1,0,0,mdp misc,1,30.8999996185303,28.6100006103516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
tLUKaqPx,2024-12-08,2024-12-02 11:27:43.0000000,2024-12-02 11:27:43.0000000,0,3,0,11,Lunch,0,906,2024-12-02 11:27:43.0000000,0,113,Mdp Misc Item 113,mdp misc description,100113,mdp misc,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,5.03000020980835,4.65999984741211,0,Mdp Misc Item 113,25.6499996185303,23.75,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2024-12-02,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,23.75,21.9899997711182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
zTOAshzb,2025-05-18,2025-05-14 16:49:03.0000000,2024-12-09 18:48:05.0000000,156,3,0,16,Afternoon,2,907,2025-05-14 16:49:03.0000000,0,59,Mdp Breadsticks/Wings Item 59,mdp breadsticks/wings description,100059,mdp breadsticks/wings,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,2,29.6000003814697,27.4099998474121,0,Mdp Breadsticks/Wings Item 59,50.6800003051758,46.9199981689453,USD,7,Baltimore,Maryland,USA,68878,University,0,1007,2025-05-14,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp breadsticks/wings,1,46.9199981689453,43.4500007629395,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hrXI0xI0,2025-04-06,2025-04-05 20:02:04.0000000,2025-04-05 20:02:04.0000000,0,2,0,20,Dinner,5,908,2025-04-05 20:02:04.0000000,0,97,Mdp Bottled Drinks Item 97,mdp bottled drinks description,100097,mdp bottled drinks,Food,Active,Multigrain,Multigrain,Multi,2,17.0599994659424,15.8000001907349,0,Mdp Bottled Drinks Item 97,42.2200012207031,39.0999984741211,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-04-05,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp bottled drinks,1,39.0999984741211,36.2099990844727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Vg8WnOnq,2025-02-16,2025-02-14 19:38:30.0000000,2024-12-16 12:55:28.0000000,60,3,0,19,Dinner,4,909,2025-02-14 19:38:30.0000000,3.72000002861023,59,Mdp Breadsticks/Wings Item 59,mdp breadsticks/wings description,100059,mdp breadsticks/wings,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,3.51999998092651,3.25999999046326,0,Mdp Breadsticks/Wings Item 59,26.7800006866455,24.7999992370605,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-02-14,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,3.72000002861023,0,1,0,0,mdp breadsticks/wings,1,24.7999992370605,22.9599990844727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q3VZprkY,2025-03-09,2025-03-09 11:36:25.0000000,2024-12-12 12:56:17.0000000,87,4,0,11,Lunch,6,910,2025-03-09 11:36:25.0000000,0,54,Mdp Misc Item 54,mdp misc description,100054,mdp misc,Food,Active,Gluten-Free,Gluten-Free,GF,1,7.01999998092651,6.5,0,Mdp Misc Item 54,22.2700004577637,20.6200008392334,USD,22,Memphis,Tennessee,USA,93886,Hospital,4.75,1022,2025-03-09,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp misc,1,20.6200008392334,19.0900001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2ub9nLjW,2025-07-20,2025-07-14 10:17:05.0000000,2025-07-14 10:17:05.0000000,0,1,1,10,Morning,0,911,2025-07-14 10:17:05.0000000,0,71,Footlong Item 71,footlong description,100071,footlong,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,4.90999984741211,4.55000019073486,0,Footlong Item 71,34.5099983215332,31.9599990844727,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-07-14,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1,0,0,footlong,1,31.9599990844727,29.6000003814697,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3kZZl4Ab,2025-01-05,2024-12-31 12:34:52.0000000,2024-09-30 13:30:05.0000000,92,2,0,12,Lunch,1,912,2024-12-31 12:34:52.0000000,0,35,Returnable Items Item 35,returnable items description,100035,returnable items,Food,Active,Baked Lays,Baked Lays,BakedLays,1,2.57999992370605,2.39000010490417,0,Returnable Items Item 35,26.0900001525879,24.1599998474121,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2024-12-31,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,returnable items,1,24.1599998474121,22.3700008392334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
HrNMSiA1,2024-12-15,2024-12-10 10:08:13.0000000,2024-12-10 10:08:13.0000000,0,3,0,10,Morning,1,913,2024-12-10 10:08:13.0000000,0,68,Mdp Calzone/Slice Item 68,mdp calzone/slice description,100068,mdp calzone/slice,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,2,17.3600006103516,16.0699996948242,0,Mdp Calzone/Slice Item 68,47.6199989318848,44.0900001525879,USD,16,Raleigh,North Carolina,USA,20458,Walmart,1.88999998569489,1016,2024-12-10,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,mdp calzone/slice,1,44.0900001525879,40.8199996948242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
blrSWt6v,2025-03-23,2025-03-23 20:50:07.0000000,2025-03-23 20:50:07.0000000,0,1,1,20,Dinner,6,914,2025-03-23 20:50:07.0000000,0,104,Muffin Melt Item 104,muffin melt description,100104,muffin melt,Food,Active,Sprite,Sprite,Sprite,1,13.1999998092651,12.2200002670288,0,Muffin Melt Item 104,42.439998626709,39.2900009155273,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2025-03-23,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,muffin melt,1,39.2900009155273,36.3699989318848,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
